subject_id,academic_over_social,age,anxious,bookish,books_over_parties,calm,collect_books,conventional,critical,dependable,diagnosed_autistic,disorganized,education,engnat,enjoy_learning,excited_about_research,extraverted,familysize,gender,hand,hobbies_over_people,in_advanced_classes,intelligence_over_appearance,interested_science,introspective,libraries_over_publicspace,like_dry_topics,like_hard_material,like_science_fiction,like_superheroes,major,married,online_over_inperson,opennness,play_many_videogames,playes_rpgs,prefer_fictional_people,race_arab,race_asian,race_black,race_hispanic,race_native_american,race_native_austrailian,race_nerdy,race_white,read_tech_reports,religion,reserved,socially_awkward,strange_person,sympathetic,urban,voted,was_odd_child,watch_science_shows,writing_novel
115,5.0,72.0,6.0,5.0,5.0,2.0,4.0,1.0,1.0,7.0,2.0,2.0,3.0,1.0,1.0,5.0,1.0,4.0,2.0,1.0,1.0,4.0,4.0,5.0,1.0,5.0,1.0,5.0,5.0,4.0,art history and psychology,3.0,2.0,2.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,7.0,5.0,5.0,6.0,2.0,2.0,5.0,5.0,1.0
118,3.0,29.0,6.0,5.0,5.0,2.0,3.0,2.0,7.0,5.0,2.0,6.0,2.0,2.0,1.0,5.0,1.0,1.0,1.0,1.0,4.0,5.0,5.0,5.0,1.0,2.0,1.0,1.0,4.0,2.0,missing,1.0,5.0,6.0,5.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,7.0,3.0,5.0,6.0,3.0,2.0,3.0,4.0,2.0
119,3.0,20.0,5.0,1.0,4.0,4.0,4.0,1.0,3.0,5.0,2.0,5.0,2.0,2.0,1.0,1.0,6.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,3.0,mechanical engineering,1.0,4.0,6.0,5.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,5.0,4.0,3.0,7.0,3.0,2.0,2.0,4.0,4.0
125,5.0,14.0,7.0,5.0,5.0,1.0,5.0,2.0,6.0,4.0,1.0,5.0,2.0,1.0,4.0,5.0,2.0,2.0,3.0,1.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,missing,1.0,5.0,3.0,4.0,5.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,5.0,5.0,5.0,1.0,2.0,2.0,4.0,5.0,5.0
126,2.0,63.0,6.0,3.0,4.0,6.0,1.0,1.0,5.0,7.0,2.0,2.0,3.0,1.0,1.0,4.0,3.0,4.0,2.0,1.0,2.0,5.0,3.0,4.0,1.0,4.0,5.0,4.0,3.0,1.0,history,3.0,5.0,6.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,6.0,4.0,4.0,4.0,7.0,2.0,1.0,2.0,4.0,2.0
128,5.0,44.0,2.0,4.0,3.0,7.0,3.0,1.0,1.0,7.0,2.0,2.0,4.0,2.0,3.0,5.0,6.0,2.0,1.0,1.0,3.0,5.0,3.0,4.0,1.0,5.0,1.0,5.0,4.0,3.0,Biology,2.0,3.0,7.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,5.0,5.0,5.0,6.0,3.0,1.0,4.0,5.0,3.0
132,2.0,15.0,5.0,3.0,3.0,5.0,2.0,4.0,6.0,6.0,2.0,7.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,1.0,4.0,2.0,2.0,5.0,3.0,4.0,5.0,5.0,2.0,1.0,missing,1.0,4.0,7.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,7.0,6.0,2.0,3.0,2.0,2.0,2.0,3.0,4.0,4.0
135,4.0,18.0,7.0,2.0,5.0,2.0,4.0,1.0,6.0,2.0,2.0,7.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,5.0,4.0,5.0,2.0,4.0,2.0,2.0,1.0,missing,1.0,4.0,6.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,7.0,4.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0
136,5.0,27.0,1.0,5.0,5.0,7.0,5.0,1.0,7.0,7.0,2.0,1.0,2.0,2.0,5.0,5.0,7.0,0.0,1.0,1.0,1.0,5.0,3.0,3.0,3.0,5.0,3.0,5.0,5.0,5.0,Psychology,1.0,3.0,7.0,5.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,1.0,5.0,5.0,7.0,1.0,2.0,5.0,5.0,3.0
140,2.0,17.0,6.0,4.0,4.0,5.0,2.0,2.0,1.0,5.0,2.0,6.0,1.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,5.0,1.0,4.0,1.0,missing,1.0,4.0,5.0,1.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,7.0,4.0,1.0,6.0,2.0,2.0,5.0,3.0,2.0
142,5.0,14.0,6.0,5.0,4.0,3.0,5.0,1.0,5.0,6.0,2.0,5.0,1.0,1.0,3.0,5.0,2.0,3.0,2.0,1.0,2.0,4.0,5.0,4.0,5.0,2.0,5.0,5.0,4.0,4.0,missing,1.0,5.0,5.0,2.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,6.0,5.0,5.0,5.0,3.0,2.0,5.0,4.0,1.0
144,5.0,59.0,2.0,5.0,5.0,6.0,5.0,1.0,5.0,7.0,2.0,1.0,4.0,1.0,4.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,Chemistry,2.0,4.0,7.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,7.0,5.0,5.0,1.0,2.0,2.0,5.0,5.0,1.0
148,5.0,21.0,3.0,5.0,5.0,6.0,5.0,1.0,5.0,2.0,2.0,7.0,3.0,1.0,4.0,5.0,2.0,2.0,2.0,1.0,1.0,1.0,5.0,2.0,5.0,4.0,2.0,5.0,5.0,3.0,history,1.0,5.0,7.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,7.0,7.0,5.0,5.0,6.0,2.0,1.0,5.0,1.0,5.0
149,4.0,20.0,5.0,4.0,4.0,4.0,4.0,5.0,3.0,4.0,2.0,5.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,5.0,5.0,2.0,3.0,2.0,4.0,4.0,2.0,4.0,4.0,Chemistry,1.0,4.0,5.0,5.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,5.0,4.0,5.0,4.0,3.0,1.0,2.0,5.0,3.0
152,2.0,18.0,7.0,1.0,5.0,1.0,4.0,2.0,2.0,6.0,2.0,7.0,2.0,1.0,1.0,2.0,3.0,2.0,2.0,1.0,2.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,1.0,2.0,missing,1.0,5.0,7.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,6.0,2.0,5.0,5.0,3.0,2.0,4.0,4.0,5.0
153,4.0,25.0,6.0,3.0,3.0,3.0,3.0,2.0,5.0,6.0,2.0,3.0,4.0,1.0,5.0,5.0,3.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,2.0,Library science ,1.0,5.0,5.0,2.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,5.0,4.0,5.0,2.0,1.0,4.0,4.0,4.0
154,3.0,17.0,1.0,5.0,3.0,7.0,5.0,3.0,2.0,6.0,2.0,7.0,2.0,2.0,5.0,5.0,1.0,4.0,2.0,1.0,5.0,3.0,5.0,5.0,5.0,5.0,0.0,1.0,5.0,5.0,Architecture,1.0,5.0,4.0,5.0,5.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,4.0,6.0,5.0,5.0,5.0,3.0,2.0,5.0,4.0,1.0
155,3.0,15.0,5.0,1.0,4.0,3.0,2.0,3.0,6.0,7.0,2.0,5.0,1.0,1.0,1.0,3.0,4.0,3.0,1.0,1.0,4.0,3.0,5.0,4.0,5.0,3.0,5.0,5.0,3.0,3.0,missing,1.0,4.0,7.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,12.0,6.0,4.0,3.0,5.0,2.0,2.0,2.0,4.0,3.0
156,2.0,16.0,7.0,3.0,5.0,3.0,5.0,1.0,7.0,3.0,2.0,5.0,1.0,2.0,1.0,5.0,4.0,2.0,2.0,2.0,3.0,5.0,5.0,4.0,4.0,3.0,5.0,4.0,5.0,5.0,missing,1.0,5.0,7.0,2.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,5.0,4.0,5.0,3.0,1.0,2.0,5.0,4.0,5.0
157,3.0,22.0,4.0,5.0,5.0,5.0,5.0,2.0,6.0,5.0,2.0,5.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,Computing,1.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,6.0,4.0,5.0,6.0,3.0,2.0,4.0,5.0,1.0
159,4.0,21.0,1.0,4.0,4.0,7.0,4.0,1.0,1.0,6.0,2.0,5.0,3.0,1.0,2.0,5.0,6.0,1.0,2.0,1.0,5.0,5.0,5.0,5.0,1.0,5.0,4.0,4.0,4.0,4.0,Occupational Therapy,1.0,2.0,6.0,5.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,3.0,5.0,5.0,7.0,3.0,1.0,5.0,5.0,5.0
161,4.0,18.0,2.0,3.0,4.0,1.0,4.0,5.0,3.0,5.0,2.0,7.0,3.0,1.0,1.0,5.0,7.0,2.0,1.0,1.0,5.0,5.0,4.0,4.0,5.0,2.0,4.0,5.0,3.0,4.0,Engineering,1.0,5.0,7.0,5.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,2.0,3.0,5.0,5.0,3.0,2.0,2.0,5.0,4.0
163,2.0,15.0,5.0,2.0,4.0,3.0,3.0,2.0,5.0,5.0,2.0,6.0,1.0,2.0,2.0,4.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,4.0,1.0,2.0,1.0,4.0,4.0,2.0,architecture,1.0,1.0,6.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,12.0,5.0,2.0,4.0,6.0,3.0,2.0,2.0,2.0,1.0
164,5.0,18.0,2.0,5.0,5.0,3.0,4.0,1.0,2.0,7.0,2.0,1.0,2.0,1.0,5.0,5.0,6.0,2.0,2.0,1.0,2.0,5.0,5.0,5.0,2.0,5.0,5.0,5.0,5.0,1.0,Early Childhood Education,1.0,3.0,7.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,6.0,2.0,5.0,5.0,7.0,1.0,2.0,5.0,5.0,5.0
166,5.0,22.0,7.0,5.0,5.0,1.0,4.0,3.0,7.0,7.0,2.0,1.0,3.0,2.0,5.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,4.0,processing animal products ( food technology ,1.0,5.0,2.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,7.0,6.0,5.0,5.0,7.0,1.0,2.0,5.0,5.0,1.0
167,4.0,33.0,1.0,2.0,4.0,3.0,5.0,2.0,2.0,6.0,2.0,3.0,3.0,2.0,4.0,2.0,6.0,2.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,4.0,1.0,Statistics,1.0,2.0,6.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,4.0,5.0,4.0,3.0,1.0,1.0,2.0,5.0,1.0
168,4.0,22.0,5.0,5.0,5.0,3.0,5.0,1.0,4.0,3.0,2.0,6.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,5.0,5.0,5.0,1.0,3.0,5.0,5.0,5.0,2.0,English,1.0,5.0,5.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,3.0,3.0,5.0,5.0,2.0,2.0,5.0,4.0,2.0
169,1.0,27.0,4.0,3.0,4.0,7.0,3.0,4.0,4.0,7.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,4.0,2.0,4.0,1.0,2.0,4.0,2.0,2.0,Physical Education,1.0,3.0,4.0,5.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,7.0,3.0,3.0,7.0,3.0,2.0,3.0,1.0,4.0
172,5.0,38.0,5.0,2.0,3.0,5.0,1.0,5.0,5.0,5.0,2.0,5.0,3.0,1.0,1.0,5.0,5.0,1.0,2.0,0.0,5.0,5.0,1.0,2.0,1.0,5.0,4.0,1.0,5.0,1.0,general education ,0.0,1.0,5.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,3.0,5.0,5.0,7.0,1.0,2.0,4.0,4.0,4.0
175,2.0,19.0,6.0,5.0,5.0,7.0,5.0,1.0,6.0,6.0,1.0,5.0,2.0,2.0,2.0,4.0,1.0,2.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,3.0,1.0,5.0,4.0,3.0,Computer Science,1.0,4.0,7.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,7.0,3.0,5.0,4.0,3.0,2.0,2.0,5.0,1.0
180,4.0,21.0,2.0,5.0,5.0,4.0,4.0,4.0,3.0,4.0,1.0,3.0,2.0,2.0,4.0,5.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,4.0,5.0,0.0,5.0,5.0,5.0,5.0,missing,1.0,5.0,5.0,5.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,4.0,7.0,5.0,5.0,1.0,2.0,1.0,5.0,5.0,3.0
182,3.0,17.0,6.0,5.0,5.0,4.0,5.0,2.0,7.0,2.0,1.0,6.0,1.0,1.0,2.0,5.0,1.0,5.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,2.0,5.0,5.0,4.0,4.0,missing,1.0,5.0,6.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,9.0,7.0,3.0,5.0,1.0,1.0,2.0,3.0,3.0,1.0
183,4.0,24.0,1.0,3.0,3.0,7.0,1.0,3.0,2.0,6.0,2.0,6.0,2.0,1.0,1.0,5.0,6.0,2.0,1.0,1.0,4.0,5.0,3.0,2.0,5.0,4.0,4.0,4.0,2.0,5.0,Commerce,1.0,3.0,6.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,5.0,4.0,4.0,5.0,2.0,2.0,3.0,4.0,5.0
188,5.0,38.0,7.0,5.0,5.0,1.0,4.0,3.0,5.0,7.0,2.0,3.0,2.0,1.0,3.0,4.0,2.0,2.0,1.0,1.0,1.0,5.0,1.0,4.0,5.0,3.0,1.0,1.0,4.0,3.0,missing,1.0,5.0,7.0,1.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,5.0,1.0,7.0,4.0,3.0,3.0,3.0,2.0,5.0,4.0,1.0
190,5.0,31.0,7.0,4.0,5.0,3.0,2.0,1.0,5.0,7.0,2.0,2.0,4.0,1.0,2.0,5.0,5.0,2.0,2.0,1.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,3.0,Social work,3.0,5.0,7.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,5.0,4.0,3.0,5.0,2.0,2.0,3.0,5.0,5.0
193,1.0,38.0,1.0,3.0,5.0,6.0,4.0,1.0,5.0,7.0,2.0,2.0,3.0,1.0,4.0,5.0,5.0,3.0,1.0,1.0,5.0,5.0,5.0,5.0,2.0,4.0,4.0,5.0,4.0,5.0,Mechanical and electrical engineering,2.0,5.0,6.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,3.0,5.0,5.0,2.0,3.0,2.0,4.0,5.0,3.0
194,1.0,18.0,1.0,1.0,1.0,7.0,1.0,2.0,3.0,7.0,2.0,2.0,2.0,2.0,1.0,2.0,6.0,7.0,2.0,1.0,1.0,5.0,4.0,3.0,2.0,2.0,5.0,5.0,4.0,2.0,music directors,1.0,4.0,6.0,3.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,4.0,2.0,5.0,5.0,3.0,2.0,3.0,3.0,1.0
202,3.0,29.0,5.0,3.0,3.0,4.0,4.0,2.0,7.0,6.0,2.0,4.0,3.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,5.0,5.0,2.0,4.0,4.0,3.0,2.0,5.0,3.0,4.0,IT,2.0,4.0,5.0,5.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,3.0,4.0,4.0,2.0,2.0,2.0,3.0,4.0,4.0
203,5.0,14.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,2.0,3.0,1.0,1.0,5.0,5.0,2.0,2.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,missing,1.0,5.0,6.0,5.0,5.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,12.0,3.0,5.0,5.0,4.0,1.0,2.0,5.0,5.0,2.0
204,1.0,24.0,5.0,1.0,4.0,6.0,1.0,5.0,5.0,6.0,2.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,2.0,3.0,3.0,5.0,5.0,4.0,1.0,1.0,History,1.0,4.0,4.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,6.0,2.0,1.0,6.0,1.0,1.0,3.0,2.0,2.0
205,5.0,19.0,1.0,3.0,5.0,6.0,5.0,1.0,2.0,2.0,2.0,7.0,2.0,1.0,1.0,5.0,2.0,2.0,1.0,1.0,3.0,5.0,5.0,5.0,5.0,5.0,1.0,4.0,5.0,4.0,missing,1.0,4.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,6.0,4.0,5.0,6.0,2.0,1.0,4.0,5.0,3.0
206,4.0,32.0,5.0,2.0,4.0,3.0,2.0,1.0,5.0,2.0,2.0,6.0,3.0,1.0,1.0,1.0,5.0,4.0,2.0,1.0,4.0,4.0,4.0,5.0,1.0,5.0,4.0,4.0,2.0,1.0,Psychology,1.0,2.0,6.0,4.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,3.0,3.0,7.0,2.0,2.0,2.0,5.0,3.0
207,3.0,14.0,5.0,5.0,2.0,5.0,5.0,2.0,5.0,6.0,2.0,2.0,1.0,1.0,4.0,5.0,5.0,4.0,2.0,1.0,4.0,5.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0,2.0,missing,1.0,5.0,5.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,5.0,5.0,5.0,7.0,1.0,2.0,3.0,4.0,5.0
209,4.0,16.0,6.0,4.0,3.0,3.0,4.0,5.0,6.0,5.0,2.0,5.0,2.0,1.0,3.0,3.0,1.0,2.0,1.0,1.0,3.0,4.0,4.0,4.0,5.0,4.0,3.0,4.0,3.0,4.0,missing,1.0,4.0,5.0,4.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,7.0,4.0,4.0,5.0,3.0,2.0,4.0,5.0,2.0
211,4.0,22.0,7.0,1.0,4.0,3.0,4.0,2.0,6.0,3.0,1.0,7.0,3.0,2.0,1.0,5.0,6.0,2.0,2.0,1.0,5.0,0.0,4.0,4.0,1.0,5.0,1.0,1.0,3.0,3.0,chemistry engineering,1.0,3.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,4.0,6.0,3.0,1.0,1.0,5.0,4.0
212,5.0,17.0,1.0,5.0,5.0,7.0,4.0,5.0,6.0,7.0,2.0,5.0,1.0,1.0,2.0,5.0,1.0,2.0,1.0,1.0,3.0,5.0,2.0,4.0,4.0,4.0,5.0,5.0,4.0,1.0,missing,1.0,3.0,5.0,5.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,6.0,4.0,4.0,4.0,1.0,2.0,5.0,4.0,1.0
213,1.0,18.0,1.0,1.0,5.0,7.0,1.0,2.0,1.0,7.0,2.0,1.0,2.0,1.0,1.0,1.0,7.0,4.0,3.0,1.0,1.0,1.0,5.0,1.0,1.0,2.0,5.0,1.0,2.0,5.0,missing,3.0,5.0,7.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,6.0,7.0,3.0,5.0,7.0,1.0,1.0,5.0,5.0,1.0
215,1.0,15.0,5.0,1.0,1.0,5.0,1.0,1.0,4.0,3.0,2.0,5.0,1.0,1.0,1.0,1.0,6.0,3.0,2.0,2.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,5.0,1.0,1.0,missing,1.0,3.0,6.0,1.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,12.0,5.0,1.0,1.0,5.0,3.0,2.0,3.0,1.0,1.0
216,5.0,25.0,1.0,5.0,5.0,7.0,5.0,1.0,4.0,6.0,2.0,5.0,2.0,1.0,1.0,3.0,6.0,2.0,1.0,3.0,5.0,5.0,5.0,5.0,5.0,4.0,3.0,5.0,5.0,5.0,missing,1.0,5.0,7.0,5.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,7.0,5.0,5.0,1.0,3.0,1.0,3.0,5.0,1.0
219,3.0,23.0,5.0,3.0,5.0,6.0,3.0,1.0,2.0,6.0,2.0,2.0,3.0,2.0,3.0,1.0,7.0,5.0,2.0,1.0,2.0,5.0,3.0,1.0,1.0,3.0,4.0,3.0,5.0,4.0,agri+AC0-business management,1.0,1.0,7.0,3.0,3.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,5.0,5.0,5.0,7.0,1.0,1.0,4.0,3.0,3.0
220,4.0,17.0,6.0,5.0,3.0,5.0,2.0,2.0,3.0,5.0,2.0,3.0,2.0,1.0,2.0,5.0,5.0,1.0,2.0,1.0,4.0,4.0,2.0,4.0,2.0,2.0,5.0,5.0,2.0,1.0,missing,1.0,2.0,5.0,3.0,5.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,6.0,7.0,4.0,2.0,7.0,2.0,2.0,4.0,4.0,5.0
222,5.0,37.0,2.0,3.0,5.0,7.0,4.0,2.0,5.0,5.0,2.0,7.0,2.0,1.0,5.0,5.0,3.0,2.0,1.0,1.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,missing,2.0,4.0,7.0,5.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,5.0,5.0,5.0,3.0,2.0,2.0,4.0,5.0,5.0
223,3.0,16.0,2.0,5.0,3.0,3.0,3.0,6.0,6.0,7.0,2.0,1.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,1.0,5.0,4.0,5.0,2.0,5.0,2.0,3.0,4.0,4.0,computer science,1.0,3.0,5.0,1.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,7.0,1.0,4.0,4.0,2.0,3.0,2.0,3.0,5.0,1.0
224,5.0,21.0,1.0,3.0,3.0,7.0,1.0,2.0,5.0,5.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,1.0,1.0,5.0,5.0,4.0,5.0,3.0,4.0,5.0,5.0,2.0,1.0,Law,1.0,5.0,4.0,1.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,6.0,7.0,4.0,1.0,1.0,3.0,2.0,3.0,4.0,5.0
229,5.0,47.0,1.0,5.0,5.0,3.0,5.0,7.0,1.0,7.0,2.0,7.0,3.0,1.0,5.0,5.0,1.0,0.0,2.0,1.0,2.0,1.0,5.0,5.0,5.0,5.0,1.0,1.0,5.0,5.0,medical transcription,1.0,5.0,7.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,7.0,5.0,5.0,7.0,2.0,1.0,5.0,5.0,1.0
230,4.0,17.0,4.0,4.0,5.0,4.0,3.0,2.0,1.0,5.0,2.0,3.0,1.0,1.0,1.0,1.0,4.0,3.0,2.0,2.0,4.0,3.0,2.0,2.0,5.0,5.0,2.0,5.0,3.0,4.0,missing,1.0,4.0,6.0,4.0,4.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,7.0,6.0,5.0,5.0,5.0,2.0,2.0,5.0,5.0,2.0
231,1.0,17.0,5.0,1.0,4.0,1.0,1.0,3.0,5.0,7.0,2.0,2.0,2.0,1.0,3.0,1.0,5.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,missing,1.0,4.0,5.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,7.0,5.0,3.0,1.0,6.0,1.0,2.0,5.0,2.0,3.0
237,4.0,18.0,3.0,5.0,3.0,2.0,3.0,1.0,6.0,7.0,2.0,2.0,2.0,2.0,3.0,5.0,5.0,2.0,2.0,3.0,4.0,5.0,4.0,4.0,3.0,3.0,5.0,5.0,4.0,4.0,missing,1.0,4.0,6.0,5.0,5.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0,4.0,4.0,6.0,3.0,2.0,4.0,3.0,5.0
239,4.0,19.0,6.0,3.0,4.0,6.0,4.0,3.0,1.0,5.0,2.0,7.0,2.0,1.0,1.0,4.0,3.0,3.0,1.0,1.0,4.0,4.0,2.0,4.0,1.0,2.0,4.0,5.0,3.0,3.0,missing,1.0,3.0,4.0,5.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,7.0,5.0,5.0,7.0,2.0,2.0,4.0,4.0,1.0
240,3.0,20.0,7.0,3.0,5.0,3.0,4.0,2.0,5.0,2.0,2.0,6.0,2.0,1.0,4.0,1.0,3.0,2.0,1.0,1.0,5.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,Computer Science,1.0,5.0,6.0,5.0,5.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,7.0,4.0,4.0,5.0,2.0,2.0,3.0,4.0,1.0
